13.704 	 0.298 	 0.784 	 40.726 	 0.869 	 27.753
13.704 	 0.428 	 0.784 	 40.726 	 0.869 	 27.737
13.704 	 0.616 	 0.783 	 40.726 	 0.869 	 27.715
13.704 	 0.886 	 0.783 	 40.726 	 0.868 	 27.684
13.704 	 1.274 	 0.782 	 40.726 	 0.867 	 27.641
13.704 	 1.833 	 0.782 	 40.725 	 0.867 	 27.582
13.704 	 2.637 	 0.780 	 40.725 	 0.865 	 27.502
13.704 	 3.793 	 0.779 	 40.724 	 0.864 	 27.397
13.704 	 5.456 	 0.777 	 40.723 	 0.862 	 27.262
13.704 	 7.848 	 0.774 	 40.722 	 0.860 	 27.094
13.704 	 11.288 	 0.770 	 40.720 	 0.858 	 26.891
13.704 	 16.238 	 0.765 	 40.717 	 0.856 	 26.655
13.704 	 23.357 	 0.758 	 40.713 	 0.855 	 26.389
13.704 	 33.598 	 0.751 	 40.707 	 0.853 	 26.097
13.704 	 48.329 	 0.744 	 40.698 	 0.852 	 25.783
13.704 	 69.519 	 0.735 	 40.686 	 0.851 	 25.451
13.704 	 100.000 	 0.727 	 40.669 	 0.849 	 25.105
19.008 	 0.100 	 0.778 	 41.305 	 0.867 	 27.866
19.008 	 0.144 	 0.778 	 41.305 	 0.867 	 27.862
19.008 	 0.207 	 0.778 	 41.305 	 0.867 	 27.856
19.008 	 0.298 	 0.778 	 41.305 	 0.867 	 27.848
19.008 	 0.428 	 0.777 	 41.304 	 0.867 	 27.836
19.008 	 0.616 	 0.777 	 41.304 	 0.867 	 27.820
19.008 	 0.886 	 0.777 	 41.304 	 0.866 	 27.796
19.008 	 1.274 	 0.776 	 41.304 	 0.866 	 27.763
19.008 	 1.833 	 0.776 	 41.303 	 0.865 	 27.717
19.008 	 2.637 	 0.775 	 41.303 	 0.864 	 27.654
19.008 	 3.793 	 0.773 	 41.302 	 0.863 	 27.569
19.008 	 5.456 	 0.772 	 41.301 	 0.862 	 27.458
19.008 	 7.848 	 0.769 	 41.299 	 0.860 	 27.316
19.008 	 11.288 	 0.766 	 41.296 	 0.858 	 27.140
19.008 	 16.238 	 0.761 	 41.293 	 0.856 	 26.929
19.008 	 23.357 	 0.756 	 41.287 	 0.855 	 26.685
19.008 	 33.598 	 0.750 	 41.280 	 0.853 	 26.410
19.008 	 48.329 	 0.743 	 41.269 	 0.852 	 26.108
19.008 	 69.519 	 0.735 	 41.253 	 0.851 	 25.784
19.008 	 100.000 	 0.726 	 41.231 	 0.849 	 25.441
26.367 	 0.100 	 0.771 	 41.832 	 0.865 	 27.908
26.367 	 0.144 	 0.771 	 41.832 	 0.865 	 27.905
26.367 	 0.207 	 0.771 	 41.832 	 0.865 	 27.900
26.367 	 0.298 	 0.771 	 41.832 	 0.865 	 27.894
26.367 	 0.428 	 0.771 	 41.832 	 0.865 	 27.885
26.367 	 0.616 	 0.771 	 41.831 	 0.865 	 27.873
26.367 	 0.886 	 0.770 	 41.831 	 0.864 	 27.855
26.367 	 1.274 	 0.770 	 41.831 	 0.864 	 27.829
26.367 	 1.833 	 0.770 	 41.830 	 0.863 	 27.794
26.367 	 2.637 	 0.769 	 41.830 	 0.863 	 27.745
26.367 	 3.793 	 0.768 	 41.828 	 0.862 	 27.678
26.367 	 5.456 	 0.766 	 41.827 	 0.861 	 27.589
26.367 	 7.848 	 0.764 	 41.825 	 0.860 	 27.472
26.367 	 11.288 	 0.761 	 41.821 	 0.858 	 27.323
26.367 	 16.238 	 0.758 	 41.817 	 0.856 	 27.139
26.367 	 23.357 	 0.753 	 41.810 	 0.855 	 26.920
26.367 	 33.598 	 0.748 	 41.800 	 0.853 	 26.666
26.367 	 48.329 	 0.741 	 41.787 	 0.852 	 26.382
26.367 	 69.519 	 0.734 	 41.767 	 0.851 	 26.069
26.367 	 100.000 	 0.726 	 41.739 	 0.849 	 25.733
36.573 	 0.100 	 0.764 	 42.310 	 0.863 	 27.905
36.573 	 0.144 	 0.764 	 42.310 	 0.863 	 27.903
36.573 	 0.207 	 0.764 	 42.310 	 0.863 	 27.899
36.573 	 0.298 	 0.764 	 42.310 	 0.863 	 27.895
36.573 	 0.428 	 0.764 	 42.310 	 0.863 	 27.888
36.573 	 0.616 	 0.764 	 42.310 	 0.862 	 27.879
36.573 	 0.886 	 0.764 	 42.309 	 0.862 	 27.865
36.573 	 1.274 	 0.764 	 42.309 	 0.862 	 27.846
36.573 	 1.833 	 0.763 	 42.308 	 0.862 	 27.819
36.573 	 2.637 	 0.763 	 42.307 	 0.861 	 27.781
36.573 	 3.793 	 0.762 	 42.306 	 0.861 	 27.729
36.573 	 5.456 	 0.760 	 42.304 	 0.860 	 27.659
36.573 	 7.848 	 0.759 	 42.301 	 0.859 	 27.564
36.573 	 11.288 	 0.757 	 42.297 	 0.858 	 27.441
36.573 	 16.238 	 0.754 	 42.291 	 0.856 	 27.285
36.573 	 23.357 	 0.750 	 42.283 	 0.855 	 27.093
36.573 	 33.598 	 0.745 	 42.270 	 0.853 	 26.865
36.573 	 48.329 	 0.739 	 42.253 	 0.852 	 26.601
36.573 	 69.519 	 0.732 	 42.228 	 0.851 	 26.305
36.573 	 100.000 	 0.725 	 42.193 	 0.849 	 25.980
50.730 	 0.100 	 0.758 	 42.739 	 0.860 	 27.860
50.730 	 0.144 	 0.757 	 42.739 	 0.860 	 27.858
50.730 	 0.207 	 0.757 	 42.739 	 0.860 	 27.855
50.730 	 0.298 	 0.757 	 42.739 	 0.860 	 27.852
50.730 	 0.428 	 0.757 	 42.739 	 0.860 	 27.847
50.730 	 0.616 	 0.757 	 42.739 	 0.860 	 27.840
50.730 	 0.886 	 0.757 	 42.738 	 0.860 	 27.830
50.730 	 1.274 	 0.757 	 42.738 	 0.860 	 27.815
50.730 	 1.833 	 0.756 	 42.737 	 0.860 	 27.795
50.730 	 2.637 	 0.756 	 42.736 	 0.859 	 27.766
50.730 	 3.793 	 0.755 	 42.734 	 0.859 	 27.726
50.730 	 5.456 	 0.754 	 42.731 	 0.858 	 27.671
50.730 	 7.848 	 0.753 	 42.728 	 0.858 	 27.596
50.730 	 11.288 	 0.751 	 42.723 	 0.857 	 27.497
50.730 	 16.238 	 0.749 	 42.715 	 0.856 	 27.367
50.730 	 23.357 	 0.745 	 42.705 	 0.855 	 27.203
50.730 	 33.598 	 0.741 	 42.690 	 0.853 	 27.002
50.730 	 48.329 	 0.736 	 42.668 	 0.852 	 26.763
50.730 	 69.519 	 0.730 	 42.637 	 0.851 	 26.487
50.730 	 100.000 	 0.724 	 42.593 	 0.849 	 26.176
70.367 	 0.100 	 0.750 	 43.117 	 0.858 	 27.772
70.367 	 0.144 	 0.750 	 43.117 	 0.858 	 27.771
70.367 	 0.207 	 0.750 	 43.117 	 0.858 	 27.769
70.367 	 0.298 	 0.750 	 43.117 	 0.858 	 27.767
70.367 	 0.428 	 0.750 	 43.117 	 0.858 	 27.763
70.367 	 0.616 	 0.750 	 43.116 	 0.858 	 27.758
70.367 	 0.886 	 0.750 	 43.116 	 0.858 	 27.750
70.367 	 1.274 	 0.750 	 43.115 	 0.858 	 27.739
70.367 	 1.833 	 0.750 	 43.114 	 0.858 	 27.724
70.367 	 2.637 	 0.749 	 43.112 	 0.858 	 27.702
70.367 	 3.793 	 0.749 	 43.110 	 0.857 	 27.672
70.367 	 5.456 	 0.748 	 43.107 	 0.857 	 27.629
70.367 	 7.848 	 0.747 	 43.103 	 0.856 	 27.570
70.367 	 11.288 	 0.745 	 43.096 	 0.856 	 27.491
70.367 	 16.238 	 0.743 	 43.087 	 0.855 	 27.385
70.367 	 23.357 	 0.741 	 43.074 	 0.854 	 27.248
70.367 	 33.598 	 0.737 	 43.055 	 0.853 	 27.074
70.367 	 48.329 	 0.733 	 43.028 	 0.852 	 26.862
70.367 	 69.519 	 0.728 	 42.990 	 0.851 	 26.610
70.367 	 100.000 	 0.722 	 42.936 	 0.849 	 26.319
97.605 	 0.100 	 0.743 	 43.438 	 0.856 	 27.642
97.605 	 0.144 	 0.743 	 43.438 	 0.856 	 27.641
97.605 	 0.207 	 0.743 	 43.438 	 0.856 	 27.639
97.605 	 0.298 	 0.743 	 43.438 	 0.856 	 27.638
97.605 	 0.428 	 0.743 	 43.437 	 0.856 	 27.635
97.605 	 0.616 	 0.743 	 43.437 	 0.856 	 27.631
97.605 	 0.886 	 0.743 	 43.436 	 0.856 	 27.625
97.605 	 1.274 	 0.743 	 43.436 	 0.856 	 27.617
97.605 	 1.833 	 0.742 	 43.434 	 0.856 	 27.605
97.605 	 2.637 	 0.742 	 43.432 	 0.856 	 27.589
97.605 	 3.793 	 0.742 	 43.430 	 0.856 	 27.566
97.605 	 5.456 	 0.741 	 43.426 	 0.855 	 27.533
97.605 	 7.848 	 0.740 	 43.420 	 0.855 	 27.487
97.605 	 11.288 	 0.739 	 43.412 	 0.855 	 27.424
97.605 	 16.238 	 0.738 	 43.401 	 0.854 	 27.339
97.605 	 23.357 	 0.736 	 43.385 	 0.853 	 27.226
97.605 	 33.598 	 0.733 	 43.361 	 0.852 	 27.080
97.605 	 48.329 	 0.729 	 43.328 	 0.851 	 26.895
97.605 	 69.519 	 0.725 	 43.281 	 0.850 	 26.669
97.605 	 100.000 	 0.719 	 43.214 	 0.849 	 26.400
135.388 	 0.100 	 0.736 	 43.693 	 0.854 	 27.465
135.388 	 0.144 	 0.736 	 43.693 	 0.854 	 27.465
135.388 	 0.207 	 0.736 	 43.693 	 0.854 	 27.464
135.388 	 0.298 	 0.736 	 43.693 	 0.854 	 27.462
135.388 	 0.428 	 0.736 	 43.692 	 0.854 	 27.460
135.388 	 0.616 	 0.736 	 43.692 	 0.854 	 27.457
135.388 	 0.886 	 0.735 	 43.691 	 0.854 	 27.453
135.388 	 1.274 	 0.735 	 43.690 	 0.854 	 27.446
135.388 	 1.833 	 0.735 	 43.688 	 0.854 	 27.438
135.388 	 2.637 	 0.735 	 43.686 	 0.854 	 27.425
135.388 	 3.793 	 0.735 	 43.682 	 0.854 	 27.407
135.388 	 5.456 	 0.734 	 43.678 	 0.854 	 27.382
135.388 	 7.848 	 0.734 	 43.671 	 0.854 	 27.346
135.388 	 11.288 	 0.733 	 43.661 	 0.853 	 27.297
135.388 	 16.238 	 0.732 	 43.647 	 0.853 	 27.229
135.388 	 23.357 	 0.730 	 43.627 	 0.852 	 27.137
135.388 	 33.598 	 0.728 	 43.598 	 0.852 	 27.015
135.388 	 48.329 	 0.725 	 43.558 	 0.851 	 26.857
135.388 	 69.519 	 0.721 	 43.500 	 0.850 	 26.658
135.388 	 100.000 	 0.717 	 43.420 	 0.849 	 26.414
187.795 	 0.100 	 0.728 	 43.865 	 0.853 	 27.237
187.795 	 0.144 	 0.728 	 43.865 	 0.853 	 27.236
187.795 	 0.207 	 0.728 	 43.865 	 0.853 	 27.236
187.795 	 0.298 	 0.728 	 43.865 	 0.853 	 27.234
187.795 	 0.428 	 0.728 	 43.864 	 0.853 	 27.233
187.795 	 0.616 	 0.728 	 43.864 	 0.853 	 27.231
187.795 	 0.886 	 0.728 	 43.863 	 0.853 	 27.227
187.795 	 1.274 	 0.728 	 43.861 	 0.853 	 27.222
187.795 	 1.833 	 0.728 	 43.859 	 0.853 	 27.216
187.795 	 2.637 	 0.728 	 43.857 	 0.852 	 27.206
187.795 	 3.793 	 0.727 	 43.853 	 0.852 	 27.192
187.795 	 5.456 	 0.727 	 43.847 	 0.852 	 27.172
187.795 	 7.848 	 0.727 	 43.838 	 0.852 	 27.144
187.795 	 11.288 	 0.726 	 43.826 	 0.852 	 27.105
187.795 	 16.238 	 0.725 	 43.809 	 0.852 	 27.051
187.795 	 23.357 	 0.724 	 43.785 	 0.851 	 26.976
187.795 	 33.598 	 0.722 	 43.750 	 0.851 	 26.875
187.795 	 48.329 	 0.720 	 43.702 	 0.850 	 26.742
187.795 	 69.519 	 0.717 	 43.633 	 0.849 	 26.569
187.795 	 100.000 	 0.713 	 43.538 	 0.848 	 26.353
260.489 	 0.100 	 0.721 	 43.929 	 0.851 	 26.948
260.489 	 0.144 	 0.721 	 43.929 	 0.851 	 26.947
260.489 	 0.207 	 0.721 	 43.929 	 0.851 	 26.947
260.489 	 0.298 	 0.721 	 43.928 	 0.851 	 26.946
260.489 	 0.428 	 0.721 	 43.928 	 0.851 	 26.944
260.489 	 0.616 	 0.721 	 43.927 	 0.851 	 26.943
260.489 	 0.886 	 0.721 	 43.926 	 0.851 	 26.940
260.489 	 1.274 	 0.721 	 43.924 	 0.851 	 26.936
260.489 	 1.833 	 0.721 	 43.922 	 0.851 	 26.931
260.489 	 2.637 	 0.721 	 43.919 	 0.851 	 26.923
260.489 	 3.793 	 0.720 	 43.914 	 0.851 	 26.912
260.489 	 5.456 	 0.720 	 43.907 	 0.851 	 26.897
260.489 	 7.848 	 0.720 	 43.897 	 0.851 	 26.875
260.489 	 11.288 	 0.719 	 43.883 	 0.850 	 26.844
260.489 	 16.238 	 0.719 	 43.863 	 0.850 	 26.800
260.489 	 23.357 	 0.718 	 43.834 	 0.850 	 26.739
260.489 	 33.598 	 0.716 	 43.794 	 0.850 	 26.656
260.489 	 48.329 	 0.715 	 43.737 	 0.849 	 26.545
260.489 	 69.519 	 0.713 	 43.658 	 0.849 	 26.398
260.489 	 100.000 	 0.710 	 43.550 	 0.848 	 26.210
361.322 	 0.100 	 0.714 	 43.847 	 0.849 	 26.586
361.322 	 0.144 	 0.714 	 43.847 	 0.849 	 26.585
361.322 	 0.207 	 0.714 	 43.847 	 0.849 	 26.585
361.322 	 0.298 	 0.714 	 43.846 	 0.849 	 26.584
361.322 	 0.428 	 0.714 	 43.846 	 0.849 	 26.583
361.322 	 0.616 	 0.714 	 43.845 	 0.849 	 26.582
361.322 	 0.886 	 0.714 	 43.844 	 0.849 	 26.580
361.322 	 1.274 	 0.714 	 43.842 	 0.849 	 26.577
361.322 	 1.833 	 0.714 	 43.839 	 0.849 	 26.573
361.322 	 2.637 	 0.714 	 43.836 	 0.849 	 26.567
361.322 	 3.793 	 0.713 	 43.830 	 0.849 	 26.558
361.322 	 5.456 	 0.713 	 43.822 	 0.849 	 26.546
361.322 	 7.848 	 0.713 	 43.811 	 0.849 	 26.528
361.322 	 11.288 	 0.713 	 43.796 	 0.849 	 26.503
361.322 	 16.238 	 0.712 	 43.773 	 0.849 	 26.469
361.322 	 23.357 	 0.712 	 43.742 	 0.849 	 26.420
361.322 	 33.598 	 0.711 	 43.697 	 0.849 	 26.353
361.322 	 48.329 	 0.710 	 43.635 	 0.848 	 26.261
361.322 	 69.519 	 0.708 	 43.550 	 0.848 	 26.140
361.322 	 100.000 	 0.706 	 43.434 	 0.847 	 25.982
501.187 	 0.100 	 0.707 	 43.582 	 0.848 	 26.145
501.187 	 0.144 	 0.707 	 43.582 	 0.848 	 26.144
501.187 	 0.207 	 0.707 	 43.582 	 0.848 	 26.144
501.187 	 0.298 	 0.707 	 43.581 	 0.848 	 26.143
501.187 	 0.428 	 0.707 	 43.581 	 0.848 	 26.143
501.187 	 0.616 	 0.707 	 43.580 	 0.848 	 26.142
501.187 	 0.886 	 0.707 	 43.578 	 0.848 	 26.140
501.187 	 1.274 	 0.707 	 43.577 	 0.848 	 26.138
501.187 	 1.833 	 0.707 	 43.574 	 0.848 	 26.135
501.187 	 2.637 	 0.707 	 43.570 	 0.848 	 26.130
501.187 	 3.793 	 0.707 	 43.565 	 0.848 	 26.123
501.187 	 5.456 	 0.707 	 43.557 	 0.848 	 26.114
501.187 	 7.848 	 0.707 	 43.546 	 0.848 	 26.100
501.187 	 11.288 	 0.707 	 43.530 	 0.848 	 26.081
501.187 	 16.238 	 0.706 	 43.507 	 0.848 	 26.054
501.187 	 23.357 	 0.706 	 43.475 	 0.848 	 26.017
501.187 	 33.598 	 0.705 	 43.431 	 0.848 	 25.964
501.187 	 48.329 	 0.705 	 43.369 	 0.847 	 25.893
501.187 	 69.519 	 0.704 	 43.286 	 0.847 	 25.798
501.187 	 100.000 	 0.702 	 43.175 	 0.847 	 25.674
